73466,166.9
73466,5000
73466,129.8
73466,60
73466,65
73482,15424
73482,95
73482,914.94
73482,349.3
73482,184.42
73482,185.82
73482,154.9
73482,6000
73482,95.9
73482,109.89
73482,95
73482,40
73482,1809.9
73482,1809.9
73482,80
73482,50
73483,170.02
73483,235.03
73483,100
73483,133.2
73483,109.8
73483,100
73483,100
73483,133.93
73483,252.81
73483,121.21
73483,155.04
73483,138.03
73483,215.07
73483,700
73483,1330.98
73483,1363.98
73483,772.39
73483,40.23
73483,48
73483,6
73483,29.66
73483,40.9
73483,31.6
73483,23.1
73483,313.95
73483,3150
73483,3256.29
73486,72.05
73486,50.64
73486,49.15
73486,104.48
73486,542.74
73486,426.7
73486,100
73486,150
73486,150
73486,50
73486,150
73486,150
73486,110
73486,50
73486,100
73486,228
73486,150
73486,200.03
73486,30
73486,30
73486,50
73486,50
73486,30
73486,100
73486,90
73486,150
73486,150
73486,150
73486,222.63
73486,40
73486,200
73486,120
73486,86.17
73486,100
73486,99.8
73486,625.88
73486,214.3
73486,94.48
73486,205.12
73486,55.99
73486,230
73486,561.88
73486,729.58
73486,100
73486,109.76
73531,1695.17
73531,162.64
73531,145
73531,142.03
73531,50
73531,85.03
73531,60
73531,50
73531,348.4
73531,31.4
73531,7500
73535,50
73535,180
73535,1547.58
73535,1814.4
73535,1048.94
73535,100
73535,70
73535,94.69
73535,145.01
73535,100
73535,50
73535,100
73535,40
73535,50
73535,100.04
73535,99.99
73535,150.01
73535,185.06
73535,50
73535,12000
73535,618.24
73535,169.99
73535,162.3
73535,106.7
73535,86
73535,110.86
73535,107.05
73535,7.3
73535,7.3
73535,6.8
73535,7.3
73535,5.5
73535,4.3
73535,6
73535,4.3
73535,4.2
73535,4.2
73535,4.2
73535,4.2
73535,4.2
73535,4.2
73535,4.2
73535,4.2
73535,7.6
73535,7.6
73535,9.2
73535,9.1
73535,6.1
73535,8.1
73535,5.3
73535,3.7
73535,3.7
73535,3.7
73535,2
73535,2
73535,2
73535,26.2
73535,12.2
73535,12.2
73535,12.2
73535,26.2
73535,12.2
73535,12.2
73535,26.2
73535,26.2
73535,12.2
73535,12.2
73535,26.2
73535,26.2
73535,3.4
73535,3.4
73535,2.5
73535,2.5
73535,2.5
73535,3.4
73535,3.4
73535,3.4
73535,11.3
73535,9.3
73535,1200.27
73535,1253.98
73535,30
73535,192
73535,517.84
73535,1693.39
73535,810.98
73553,209.86
73553,120.77
73553,204.07
73553,34
73553,124.74
73553,119.95
73553,120
73553,131.94
73553,120
73553,130
73553,140.8
73553,140.05
73553,127
73553,140.37
73553,142.01
73553,125
73553,120
73553,124.74
73553,140
73553,139.14
73553,125.01
73553,142.32
73553,120
73553,119.95
73553,140.01
73553,143.94
73553,140
73553,145
73553,152.16
73553,140
73553,143.94
73553,233.45
73553,143.94
73553,208.21
73553,140
73553,143.94
73553,143.94
73553,140.72
73553,209
73553,231.34
73553,238
73553,2000
73553,2000
73553,2000
73553,2000
73553,2000
73553,2000
73553,2000
73553,2000
73553,4050
73553,4050
73553,1431.94
73553,33.51
73553,117.81
73553,1310.13
73553,116.28
73553,67.56
73553,33.76
73553,1183.59
73560,329.96
73560,400.8
73560,42.03
73560,56
73560,70
73560,176.74
73560,350
73560,112.99
73560,10.8
73560,599.94
73560,74.93
73560,47.18
73560,5.72
73560,21.98
73560,21.98
73560,7
73560,33.53
73560,56.66
73560,2615.27
73560,2613.49
73560,29
73560,29
73560,-2486.07
73560,-2484.29
73568,325.75
73568,276.7
73568,276.7
73568,528.25
73568,66.8
73568,3470.33
73568,3000
73568,6500
73568,280
73568,3000
73568,3000
73568,2200
73568,149.9
73568,373.65
73568,22.4
73568,52.9
73568,41.8
73568,41.8
73568,46.2
73568,46.2
73568,64.02
73568,49.5
73568,3047.07
73579,20000
73584,2159.03
73584,93.02
73584,3513.59
73584,203.11
73584,124.96
73584,140.87
73584,95.68
73584,333.6
73584,193.13
73584,189.62
73584,431.88
73584,65.86
73584,66.3
73584,72.05
73584,30.05
73586,8.45
73586,8.45
73586,33.76
73586,33.76
73586,33.76
73586,865.05
73586,11.85
73586,265.09
73586,100
73586,80.24
73586,227.07
73586,156.01
73586,175.02
73586,150.52
73586,30
73586,110.01
73586,119.43
73586,3600
73586,1076.48
73586,77.99
73586,58.27
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,5.3
73586,122
73586,50
73586,194.03
73586,122
73655,250.67
73655,100
73655,170.07
73655,233.38
73655,169.13
73655,16500
73655,599.99
73666,387.94
73666,10279.5
73666,237.42
73666,64.99
73666,3439.8
73666,823.5
73666,202.5
73666,16.59
73666,5100
73674,666.68
73674,547.36
73674,247.22
73674,127.01
73674,633.03
73674,238.46
73674,132.8
73674,194.35
73674,192.01
73674,178.51
73674,210.01
73674,138
73674,451.6
73674,1.95
73674,48.8
73674,33.76
73692,195.33
73692,66.49
73692,102.19
73696,173
73701,744.62
73701,6149.13
73701,170.99
73701,100.04
73701,30
73701,50
73701,107.94
73701,41.04
73701,319.03
73701,45.09
73701,45.21
73701,43.73
73701,33.63
73701,36.02
73701,31.89
73701,39.99
73701,39.36
73701,205.88
73701,9000
73701,154.76
73701,154.76
73701,146.3
73701,180
73714,40000
73714,311.24
73720,80.96
73720,100
73720,6000
73720,1782.43
73768,58.91
73768,66.18
73768,282.56
73768,3450
73768,194.72
73768,210
73768,99.01
73768,164.54
73768,50
73768,100
73768,140.23
73768,100.07
73768,155
73768,89.76
73768,211.1
73768,274.45
73768,179.32
73768,50.02
73768,62
73768,100
73768,150.11
73768,1200
73768,2000
73768,1500
73768,1500
73768,1800
73768,784.29
73768,469.19
73768,302.65
73768,429.78
73768,370.19
73768,4.6
73768,55.59
73768,36.58
73768,43.4
73768,58.91
73768,33.76
73768,58.91
73768,64.66
73768,566.98
73768,704.17
73772,249.85
73772,200.65
73772,176.47
73772,193.73
73772,199.76
73772,194.88
73772,170.18
73772,150.03
73772,170.15
73772,799.99
73772,148.13
73778,4500
73778,42
73778,95
73778,232
73778,100
73778,185.03
73778,130.01
73778,279.59
73778,2114.49
73778,76.6
73778,118.95
73778,233.67
73778,213.18
73778,293.9
73778,315.58
73778,328.16
73778,281.46
73778,201.9
73778,466.23
73778,46.79
73778,42.41
73778,58.91
73778,58.91
73778,176.65
73778,58.91
73778,58.91
73778,275
73781,62.24
73781,240
73781,2340
73781,404.4
73781,1100
73781,4900
73781,6000
73781,8000
73781,105
73781,592.73
73781,66.18
73781,326.57
73781,474.35
73781,797.33
73781,540.08
73781,188.71
73781,151.8
73781,65.78
73788,1009.5
73788,5000
73788,12500
73808,44.05
73808,118.16
73808,69.67
73808,20
73808,20
73808,941.37
73808,757.98
73808,1620.37
73808,1620.37
73808,78.85
73808,131.69
73808,25020
73808,3848.6
73891,10.2
73891,218.89
73891,67.56
73891,50.64
73891,105.93
73891,123.32
73891,67.56
73891,825.25
73891,721.98
73891,1900
73891,494.2
73891,210.28
73891,0.36
73891,100.25
73891,7800
73926,3310
73926,15000
73926,12000
73926,214.24
73926,50.64
73926,20.38
73926,56.39
73930,108.55
73930,54.88
73930,369.58
73930,587.24
73930,117.36
73930,16000
73930,1373.2
73930,1612.59
73930,1833.07
73930,696.77
73930,1319.17
73930,1318.84
73931,54.88
73931,25000
73931,0.12
73931,8400
73931,851.97
73931,1076.17
73992,118.1
73992,425.49
73992,141.64
73992,154.12
73992,148.77
73992,95
73992,50.64
73992,104.9
73992,95
73992,20.65
73992,61.96
73992,3500
73992,745.98
73992,744.39
74010,180
74010,62.85
74010,720
74010,228.15
74010,100
74010,50
74010,200.03
74010,172
74010,100
74010,100.42
74010,150.83
74010,100
74010,135.42
74010,100
74010,50
74010,329.04
74010,1101.38
74010,143.58
74010,3517.4
74010,874.16
74010,404.49
74010,35.17
74010,59
74010,58.91
74010,26
74010,2500
74010,1379.49
74010,1119.49
74010,658.49
74010,977.49
74010,562.49
74010,464
74010,200
74010,1453.39
74010,1467.98
74017,120
74017,194.82
74017,212.65
74017,115.72
74017,220.54
74017,192.97
74017,188.03
74017,179.44
74017,237.94
74017,227.39
74017,205.03
74017,222.04
74017,100
74017,100
74017,113.97
74017,100
74017,100
74017,210.31
74017,18000
74017,542.56
74017,38.21
74017,36.58
74017,644.7
74017,6000
74017,5000
74040,30000
74040,52.99
74040,170.27
74040,54.88
74040,469.92
74040,50.64
74040,91.19
74040,19.58
74040,4900
74041,95
74041,236.55
74041,50.03
74041,201.78
74041,3429
74041,570
74041,4819.57
74041,6000
74041,2000
74041,95
74041,40.23
74041,67.56
74041,52.75
74041,52.75
74041,330.02
74041,2200
74041,2700
74041,1213.49
74041,1213.49
74041,838.47
74041,838.47
74043,318.52
74043,9.89
74043,69.67
74043,545.65
74043,500
74043,1000
74043,25000
74043,342.26
74043,196.49
74044,84.6
74044,100
74044,1334.47
74050,150
74050,20000
74050,0.12
74050,1003.49
74050,976.39
74057,104.9
74057,877.39
74057,95
74057,119.27
74057,270.21
74057,115
74057,3980
74057,178.66
74057,183.82
74057,100
74057,200
74057,134.16
74057,180
74057,156.08
74057,218.13
74057,146.27
74057,230.64
74057,160.45
74057,113.02
74057,14890
74057,534.87
74057,622.59
74057,115.44
74057,106.67
74057,273.04
74057,210.37
74057,176.46
74057,23799.7
74060,43.4
74060,43.4
74060,652.49
74060,654.08
74060,342.59
74060,431
74060,763.3
74060,1096.6
74060,33.76
74060,188.15
74060,158.06
74060,763.8
74060,763.8
74060,484.3
74060,2650
74060,80
74060,220.02
74060,223.79
74060,150
74060,241
74060,120
74060,3000
74060,530.85
74060,410.47
74060,7500
74075,88.42
74075,26.79
74075,450.3
74075,100
74075,100
74075,197.85
74075,123.95
74075,1584.18
74075,71.5
74075,99
74075,580
74075,240.66
74075,99
74077,1756.39
74077,1845.06
74077,290.58
74077,393.88
74077,873.7
74077,331.9
74077,1549.39
74077,644.17
74077,644.17
74077,1368.17
74077,505.27
74079,572.4
74079,15000
74079,6400
74090,166.62
74090,35.12
74090,683.66
74095,182.82
74095,187.58
74095,90.88
74095,164.98
74095,201.29
74095,250
74095,293.81
74095,206.05
74095,247.43
74095,156.84
74095,59.21
74095,143.62
74095,181.23
74095,196.06
74095,200.81
74095,109.03
74095,157.51
74095,268.61
74095,100
74095,150
74095,300
74095,321.22
74095,367.16
74095,220.88
74095,280.75
74095,8.45
74095,8.45
74095,8.45
74095,133
74095,9.9
74095,16.59
74095,22.58
74095,62.32
74095,52.75
74095,52.75
74095,36.58
74095,49.65
74095,50.64
74095,187.28
74095,246.85
74095,774.9
74095,756.39
74140,42.03
74140,42.03
74140,50
74140,179.04
74140,2300
74140,78.32
74140,120
74140,194.89
74140,74.81
74140,1164.59
74140,70
74140,193.31
74140,8100
74140,177.22
74140,138.36
74140,167.7
74140,31.51
74140,56.4
74140,43.4
74140,112.4
74140,75
74140,40.06
74140,31.01
74140,26.66
74140,40.44
74140,29.98
74140,35.67
74140,33.61
74140,27.67
74140,31.19
74140,33.3
74140,11524.7
74140,757.98
74140,312.39
74141,71.8
74141,550.08
74141,745.08
74141,542.49
74141,810.08
74141,732.15
74141,594.17
74141,565.98
74141,621.17
74141,862.39
74141,185.66
74141,238.39
74141,73.76
74141,42.03
74141,524.4
74141,524.4
74141,524.4
74141,6650
74141,196.19
74141,143.01
74141,279.06
74141,133.83
74141,220.87
74141,151.58
74141,251.09
74141,276.59
74141,237.42
74141,156.94
74141,226.45
74141,180.45
74141,187.11
74141,215.72
74141,193.97
74141,198.24
74141,206.05
74141,227.48
74141,232.78
74141,197.68
74141,198.77
74141,216.46
74141,241.76
74141,189.43
74141,200
74141,205.43
74141,202.2
74141,213.44
74141,220
74141,5086.9
74141,500.51
74141,3750
74141,218.84
74141,75
74141,3489.9
74141,6857
74156,19.32
74156,2033.4
74156,14.96
74156,955.05
74156,235
74156,760.05
74156,664.05
74156,14.6
74156,7.7
74156,14.6
74156,71
74156,39.22
74156,3900
74156,262.63
74156,85.6
74156,46.16
74156,1930.22
74156,8000
74156,1500
74156,0.24
74156,119.99
74156,138.65
74156,125.17
74156,128.24
74156,119.48
74156,3200
74156,3200
74156,2359.62
74156,9000
74156,1440
74158,465.4
74158,38.21
74158,50.31
74158,1893.49
74158,2156.39
74158,727.17
74158,1830.17
74158,1.95
74158,46.8
74158,50.31
74159,434.05
74159,43.96
74159,100.03
74159,100
74159,183.37
74159,230.4
74159,167.02
74159,150
74159,100.03
74159,100
74159,334.53
74160,1170.47
74160,1093.05
74160,1454.47
74160,1119.05
74160,213.02
74160,5826.66
74160,644.92
74160,106.37
74160,102
74160,31.4
74160,73.66
74160,31.4
74160,100
74160,130
74160,165
74160,500
74160,28.44
74160,152.02
74160,138
74160,158.78
74160,62.35
74160,62.35
74160,62.35
74160,80
74160,400
74160,5.3
74160,5.3
74160,24.67
74160,50.19
74161,198.7
74161,732.39
74161,990.44
74161,683.05
74161,4.1
74161,36.58
74161,361.92
74161,2685.28
74161,4500
74163,15000
74163,40.23
74163,1385.17
74171,44.11
74171,3238.56
74172,5000
74172,15000
74172,51.62
74172,48.8
74172,1547.17
74177,4500
74177,90.37
74177,0.66
74177,90
74177,100.06
74177,138.86
74177,273.43
74177,257.04
74177,150.02
74177,166.37
74177,300.62
74177,281.52
74177,215.05
74177,211.12
74177,250
74177,9000
74177,1344.92
74177,2700.97
74177,282.32
74177,66.3
74177,205
74177,2197.25
74177,2004.46
74189,218.77
74189,243.84
74189,255
74189,1829.39
74212,722.6
74212,959.4
74212,4500
74212,17000
74212,5000
74212,0.4
74212,117.36
74212,5280
74213,190.21
74213,155.22
74213,230.26
74213,250.03
74213,18300
74213,72.72
74213,34.34
74213,505.08
74216,164.24
74216,180.48
74216,154.56
74216,79.04
74216,84.84
74216,89.58
74216,183.44
74216,100
74216,139.78
74216,173.43
74216,85.06
74216,61.83
74216,2650
74216,2350
74216,17100
74216,596.14
74216,124.55
74216,7500
74216,6440
74216,1960
74235,384.74
74235,383.86
74235,100
74235,100
74235,164.47
74235,55.61
74235,100
74235,100
74235,213.04
74235,241.45
74235,206.41
74235,193.18
74235,9000
74235,120
74235,1248.52
74235,813.82
74235,117.4
74235,43.4
74235,185.28
74235,1050
74235,460
74235,320
74235,729.49
74235,1024.39
74253,3500
74253,3450
74253,1.95
74253,7.65
74253,48.8
74253,48.8
74254,295.66
74254,266.97
74254,190
74254,400.02
74254,115.03
74254,134.88
74254,309.15
74254,100
74254,200
74254,276.67
74254,100
74254,300
74254,309.49
74254,384.65
74254,9000
74254,67.56
74254,33.76
74254,1745.17
74254,1343.39
74262,88
74262,570.4
74262,20.65
74262,900.2
74262,900.39
74262,806.39
74262,73.1
74262,73.1
74262,630.3
74262,155.71
74262,60.08
74262,282.65
74262,0.54
74262,36.98
74262,33.32
74262,176.35
74262,1276.53
74262,501.67
74262,66.2
74262,611.95
74262,3600
74270,3140.56
74270,66.3
74270,3500
74270,48.47
74270,3250
74270,100.9
74270,700
74270,3570.67
74270,7000
74270,78.54
74270,7000
74273,522.44
74273,501.72
74273,40.23
74273,438.54
74273,836.81
74273,5600
74273,1892.09
74273,2910
74273,56.1
74273,159.47
74273,477.32
74273,25.68
74273,4107.91
74275,102.53
74275,111.05
74275,50
74275,148.64
74275,200.35
74275,186.01
74275,180
74275,194.29
74275,23381
74275,1137.81
74275,108.36
74275,219.81
74275,101.17
74275,469.49
74275,132.66
74275,106.18
74275,34.1
74275,31.4
74275,24
74275,117.8
74275,83.19
74275,37.8
74275,63.95
74275,8.77
74275,100
74275,26.2
74275,12.2
74275,20
74275,4
74275,4
74275,13
74275,314
74275,1733.39
74277,123.79
74277,104.21
74277,319
74277,319
74277,98.01
74277,106.02
74277,144.02
74277,643.38
74277,341.96
74277,91.94
74277,141.01
74277,3240
74277,14.32
74277,11.31
74277,289.99
74277,276.98
74277,8.1
74277,7.7
74277,1005.22
74277,724.69
74277,737.37
74277,87.1
74277,87.1
74277,87.1
74277,72.05
74277,63.85
74277,3900
74283,42.33
74283,1733.39
74283,1733.39
74283,3000
74283,1216.89
74283,50
74283,50
74283,50
74283,31.4
74283,281.2
74283,40
74283,15
74283,15
74283,30
74299,1174.35
74299,1175.08
74299,758.98
74299,162.74
74299,200.01
74299,187.02
74299,27
74299,190.73
74299,238
74299,197.37
74299,42.35
74299,192.74
74299,200
74299,62.35
74299,320.8
74299,3800
74308,212.22
74308,180
74308,217.76
74308,203.4
74308,200
74308,241.89
74308,177.49
74308,293.09
74308,204.97
74308,177.26
74308,172.45
74308,415.31
74308,206.53
74308,170.06
74308,168.78
74308,190.85
74308,180.18
74308,200
74308,914.5
74308,191.14
74308,285.42
74308,191.68
74308,205.02
74308,400
74308,129.49
74308,2170.42
74308,187.28
74308,308.48
74308,67.56
74308,338.61
74308,349.81
74308,5658.1
74308,2700
74317,47.04
74317,1733.39
74317,26.79
74317,73.58
74317,267
74317,5899.29
74317,5000
74317,6000
74317,1339.76
74317,3000
74317,5500
74319,1726.18
74319,7.15
74319,40.8
74319,424.2
74319,584.85
74319,18990
74319,1123.47
74319,1735.17
74351,20000
74352,629.49
74352,53.9
74352,50.64
74352,127.57
74352,165.94
74352,5700
74352,5500
74352,100
74352,100
74352,100
74352,50
74352,200
74352,100
74352,784.25
74352,1492.92
74352,50
74352,50
74352,50
74352,100
74352,100
74356,66.3
74356,66.3
74356,52.75
74356,49.86
74356,10000
74356,34000
74359,210.12
74359,162.02
74359,216
74359,234.59
74359,179.8
74359,210.03
74359,189.97
74359,25500
74359,10800
74359,616.71
74359,583.36
74359,153.08
74359,33.76
74359,2009.38
74366,18.9
74366,404.66
74366,100
74366,247.29
74366,6500
74366,2500
74366,9000
74371,27.9
74371,27.9
74371,23
74371,23
74371,27.1
74371,16.59
74371,491.26
74371,318.41
74371,777.4
74371,827.12
74371,1074.61
74371,282.79
74371,2000
74372,34800
74372,50.31
74376,48.8
74376,3.9
74376,3.9
74376,39.51
74376,339.57
74376,578.49
74376,39
74376,909.57
74376,5.85
74376,77.42
74376,249.98
74376,100
74376,70
74376,50
74376,178.3
74376,50
74376,100
74376,100
74376,150
74376,219.81
74376,15750
74376,3000
74376,2150
74376,205.38
74376,215.42
74376,15750
74378,460
74378,257.64
74378,247.1
74378,3326.73
74378,277.03
74378,29128
74378,499.99
74378,62.55
74378,60.72
74383,1865.25
74383,777.39
74383,6000
74383,3000
74383,1036.04
74383,434.35
74383,6000
74383,87.4
74385,32.5
74385,50
74385,162.89
74385,17000
74385,20.79
74385,21.9
74385,9.9
74388,12.1
74388,668.35
74388,62.55
74388,62.55
74388,58.91
74395,30000
74395,100.24
74398,685.98
74398,431.98
74398,19.98
74398,105.3
74398,33.1
74398,150
74398,178.02
74398,150
74398,150
74398,204.97
74398,150
74398,167.95
74398,100
74398,200
74398,50
74398,214.95
74398,250
74398,228.15
74398,260.9
74398,8650
74398,104.9
74398,2400
74398,7
74398,12.3
74398,7
74398,12.3
74398,12.3
74398,2.3
74398,12.3
74398,96.15
74398,96.15
74398,100
74400,810.98
74400,1626.37
74400,744.39
74400,20
74400,162.15
74419,43.4
74419,21.65
74419,63.2
74419,18.8
74419,21.3
74419,344.8
74419,45.4
74419,24.55
74419,13.5
74419,128.3
74419,62.15
74419,83
74419,24.48
74419,137.23
74419,69.67
74419,209.01
74419,346.24
74419,52.75
74419,67.56
74419,90.54
74419,69.67
74419,67.56
74419,226.26
74419,263.57
74419,30.6
74419,272.85
74419,136.2
74419,14.2
74419,314.88
74419,521.28
74419,69.67
74419,50.64
74419,178.48
74419,643.43
74419,790
74419,1792.46
74419,4207.54
74419,0.17
74419,127.22
74419,206.19
74419,1000
74419,252.2
74419,200.74
74419,2147.11
74419,3399.95
74419,206.42
74428,9000
74428,1050.36
74428,25.2
74428,71
74428,185.19
74428,183.79
74428,168.54
74428,1.32
74428,151.83
74428,48.64
74428,56.72
74428,1848
74428,684.85
74439,44.05
74439,34.34
74439,67.56
74439,67.56
74439,24.11
74439,50.64
74439,138.56
74439,75.42
74439,1530.27
74439,19
74439,297.01
74439,50.64
74439,7000
74449,210.01
74449,25000
74449,22.85
74449,11.81
74449,11.81
74449,4500
74459,20.4
74459,106.29
74459,11.81
74459,11.81
74459,11.81
74459,11.81
74459,35.43
74459,497.7
74459,411.58
74459,422.24
74459,1900
74459,132.9
74459,1153.78
74459,9800
74460,490
74460,770
74460,183.96
74460,163.29
74460,185.26
74460,205.31
74460,160
74460,100
74460,100.04
74460,230.02
74460,240.03
74460,220.01
74460,150.02
74460,15000
74460,2296
74460,968.75
74460,33.85
74460,33.85
74460,33.85
74460,43.4
74460,156.21
74460,39.51
74460,6500
74460,282.39
74467,35
74467,1589.47
74467,61.2
74467,200.05
74467,259.45
74467,552.2
74467,4004.58
74467,169.63
74467,214.1
74467,114
74467,19000
74467,594.3
74467,211.55
74470,107.15
74470,100
74470,173.99
74470,81.61
74470,100
74470,129.99
74470,149.29
74470,200.01
74470,150
74470,17000
74470,8000
74470,613.33
74470,209.1
74470,430.32
74470,43.23
74470,41.65
74470,38.89
74470,49.06
74470,99.66
74470,45.52
74470,46.64
74470,45.89
74470,50.89
74470,38.8
74470,60
74470,900
74470,100
74470,1313.49
74470,1373.57
74470,-24.57
74470,689.47
74470,730.17
74470,752.39
74471,1563.3
74471,594
74471,3.9
74471,50.64
74471,987.39
74471,2408.4
74471,7.8
74471,1088.1
74471,5200
74471,156.98
74471,192.51
74471,179.03
74471,70
74471,210.03
74471,70
74471,70
74471,70
74471,161.31
74471,201.2
74471,74.96
74471,166.67
74471,266.08
74471,119.9
74471,88.8
74471,101.7
74471,37.18
74471,34.49
74471,43.57
74471,46.65
74471,43.72
74471,98.9
74471,58.3
74471,50.62
74471,106.59
74471,176.17
74471,92.4
74471,66.99
74471,84.48
74471,70.4
74471,100
74471,100
74471,100
74471,70
74471,64.89
74471,98.9
74471,32.8
74471,84.04
74535,3100
74535,400
74535,450
74535,576.2
74535,2928
74535,100
74535,229.02
74535,244.98
74535,183.22
74535,202.74
74535,260.01
74535,200
74535,124.41
74535,215.9
74535,197.32
74535,203.41
74535,198.59
74535,825.17
74535,742.39
74535,166.49
74535,1349.47
74535,146.72
74535,6000
74535,6600
74535,736.27
74535,841.08
74535,-800.58
74535,476.17
74537,39.51
74537,989.17
74537,989.17
74537,847.98
74537,29.86
74537,39.51
74537,60
74537,50
74537,50
74537,100
74537,160
74537,180
74537,199.01
74537,40
74537,39.98
74537,15
74537,4450
74537,143.01
74537,40
74537,200
74537,20
74537,50
74537,1095.12
74537,231.27
74537,50
74537,52.27
74537,58
74537,30.8
74537,186.48
74537,54.78
74537,31.85
74537,70
74537,4160.02
74537,80.01
74537,201.07
74537,86.79
74537,583.2
74553,40
74553,150
74553,150
74553,200
74553,150
74553,180.02
74553,150
74553,198.43
74553,170.02
74553,50
74553,248.32
74553,158.12
74553,50
74553,50
74553,50
74553,100
74553,280.01
74553,50
74553,12000
74553,1338.27
74553,9.2
74553,4.6
74553,93.29
74553,22.81
74553,33.76
74553,63.8
74553,50.7
74553,50.2
74553,69.91
74553,21.5
74553,146.72
74553,70.34
74553,74.8
74553,156.8
74553,1575.5
74553,6800
74554,990.35
74554,877.39
74554,369.22
74554,174.9
74554,221
74554,42.03
74554,161.09
74554,2029.86
74554,1739.86
74554,87.5
74554,215.07
74554,50
74554,246.19
74554,149.42
74554,162.3
74554,215.25
74554,100
74554,144.58
74554,200
74554,195.99
74554,239.47
74554,100
74554,186.25
74554,224.81
74554,192.59
74554,182.23
74554,228.32
74554,25200
74554,1.11
74554,182.37
74554,237.38
74554,360.6
74554,187.48
74554,56.15
74554,85.49
74554,54.6
74554,81.85
74554,154.74
74554,140.45
74554,140.45
74554,160
74554,43
74554,270
74554,852.58
74554,158.7
74554,223.35
74554,230.22
74554,227.31
74554,1150
74554,17.54
74558,80.77
74558,12700
74570,180.39
74570,130
74570,166.04
74570,149
74570,138.64
74570,171.07
74570,171.73
74570,142.61
74570,149.56
74570,171.46
74570,215.64
